questionNumber,team,payType,answer,question,points,include,multipleAnswers,correctAnswer,correct,score
Q26,Flea Bottom Feeders,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Safari Ary,Paying,Brienne kills Theon,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Sand Snake Realness,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Little Fingers’ Little Finger,Paying,Yara kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Stark Raving Mad,Paying,Euron kills Theon,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Elizabeth of House Wray,Free,Ser Gregor kills The Hound,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Dany Snow,Paying,Yara kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,All Bronn and no brains,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,The Hound Kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Xander's Dragons,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,House Magnus,Free,Euron kills Yara,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Tormund kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Stop Dragon My Horse Heart Around,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Brienne kills the Hound,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,A Team Has No Name,Paying,Ser Gregor kills The Hound,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,That’s what I do: I drink and I know things.,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Davis the Bastard of Voltron,Paying,the Hound kills ser gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Ser Gregor kills Qyburn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bri-Enne Of Green Gables,Paying,Brienne Kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lil' Jon Snow White,Paying,The Hound kills ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Ser Dunton, Knight of the Laughing Tree",Paying,The Hound Kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,The House of Lesbian Poets,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,The Ed Sheeran Fan Club,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Aaron on the Throne,Paying,Euron kills Theon,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Breaker of Fasts, Mother of Brunches",Paying,Ser Gregor kills Brienne,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Enjol-Raki,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Just Here for CleganeBowl,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Stoneheart,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Arya Dead Yet?,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"S'now way, Jose!",Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Tormund's Member Rewards Club,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bronn Swanson,Paying,The hound kills ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Matton Of The Hounds,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Sept of Baylor was an Inside job,Paying,The hound kills ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Ser Hand Rale of House Bannister,Paying,The Hound kills ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Kristi of the House of Brooks,Paying,The hound kills ser gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Mountain Mellon Crushers,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bronn: The Decision,Paying,Bronn kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lord Ben-ish,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bri-Anne,Paying,Euron kills Yara,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,No Ygrittes,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,A Girl Has No Team Name,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Sword Swallowers through and through,Paying,Yara kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,A Wizard of Cersei,Paying,Tormund kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Flea Bottom Feeders,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Safari Ary,Paying,Bronn kills Tormund,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Sand Snake Realness,Paying,Euron kills Yara,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Little Fingers’ Little Finger,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Stark Raving Mad,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Elizabeth of House Wray,Free,Bronn kills Yara,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Dany Snow,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,All Bronn and no brains,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Euron Kills Theon,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Xander's Dragons,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,House Magnus,Free,Brienne kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Brienne kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Stop Dragon My Horse Heart Around,Paying,Brienne kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Ser Gregor kills Yara,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,A Team Has No Name,Paying,Brienne kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,That’s what I do: I drink and I know things.,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Davis the Bastard of Voltron,Paying,Brienne kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bri-Enne Of Green Gables,Paying,The Hound Kills Bronn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lil' Jon Snow White,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Ser Dunton, Knight of the Laughing Tree",Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,The House of Lesbian Poets,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,The Ed Sheeran Fan Club,Paying,Brienne kills Bronn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Aaron on the Throne,Paying,The hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"Breaker of Fasts, Mother of Brunches",Paying,Bronn kills The Hound,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Enjol-Raki,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Just Here for CleganeBowl,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Stoneheart,Paying,Brienne kills The Hound,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Arya Dead Yet?,Paying,Bronn kills Qyburn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,"S'now way, Jose!",Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Tormund's Member Rewards Club,Paying,Euron kills Theon,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bronn Swanson,Paying,Theon kills Euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Matton Of The Hounds,Paying,The Hound kills Ser Gregor,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Sept of Baylor was an Inside job,Paying,Bronn kills qyburn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Ser Hand Rale of House Bannister,Paying,Brienne kills Jamie,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lady Kristi of the House of Brooks,Paying,Theon kills euron,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Mountain Mellon Crushers,Paying,Brienne kills Qyburn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Bronn: The Decision,Paying,Ser Gregor kills Brienne,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q26,Lord Ben-ish,Paying,Brienne kills Bronn,Which TWO supporting characters kill which TWO supporting characters?,2.0,true,true,"Theon kills Tormund, Yara kills Qyburn",false,0.0
Q12,Bri-Anne,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,No Ygrittes,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,A Girl Has No Team Name,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Sword Swallowers through and through,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,A Wizard of Cersei,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Flea Bottom Feeders,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Safari Ary,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Sand Snake Realness,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Little Fingers’ Little Finger,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Stark Raving Mad,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Lady Elizabeth of House Wray,Free,Lives,Theon Greyjoy,2.0,true,false,Lives,true,2.0
Q12,Dany Snow,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,All Bronn and no brains,Paying,Lives,Theon Greyjoy,2.0,true,false,Lives,true,2.0
Q12,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
Q12,Xander's Dragons,Paying,Dies,Theon Greyjoy,2.0,true,false,Lives,false,0.0
